,X,O,pred,diff
15417,people,O,O,0
15418,the,O,O,0
15419,results,O,O,0
15420,.,O,O,0
15421,-,O,O,0
15425,URL602,O,O,0
15426,RT,O,O,0
15427,@USER766,O,O,0
15428,:,O,O,0
15429,RT,O,O,0
15430,for,O,O,0
15431,the,O,O,0
15432,chance,O,O,0
15433,to,O,O,0
15434,WIN,O,O,0
15435,this,O,O,0
15438,inspired,O,O,0
15439,T-shirt,O,O,0
15440,before,O,O,0
15441,we,O,O,0
15442,officially,O,O,0
15443,release,O,O,0
15444,it,O,O,0
15445,.,O,O,0
15446,URL870,O,O,0
15447,RT,O,O,0
15448,@USER1193,O,O,0
15449,:,O,O,0
15450,If,O,O,0
15451,you,O,O,0
15452,do,O,O,0
15453,n't,O,O,0
15454,think,O,O,0
15455,your,O,O,0
15456,friends,O,O,0
15457,have,O,O,0
15458,the,O,O,0
15459,ability,O,O,0
15460,to,O,O,0
15461,break,O,O,0
15462,your,O,O,0
15463,heart,O,O,0
15464,",",O,O,0
15465,you,O,O,0
15466,are,O,O,0
15467,so,O,O,0
15468,so,O,O,0
15469,wrong,O,O,0
15470,.,O,O,0
15471,RT,O,O,0
15472,@USER2039,O,O,0
15473,:,O,O,0
15474,At,O,O,0
15475,this,O,O,0
15476,point,O,O,0
15477,I,O,O,0
15478,do,O,O,0
15479,n't,O,O,0
15480,care,O,O,0
15481,if,O,O,0
15482,I,O,O,0
15483,'m,O,O,0
15484,rude,O,O,0
15485,to,O,O,0
15486,guys,O,O,0
15487,like,O,O,0
15488,what,O,O,0
15489,part,O,O,0
15490,do,O,O,0
15491,n't,O,O,0
15492,ya,O,O,0
15493,fucking,O,O,0
15494,understand,O,O,0
15495,I,O,O,0
15496,do,O,O,0
15497,n't,O,O,0
15498,wan,O,O,0
15499,na,O,O,0
15500,talk,O,O,0
15501,to,O,O,0
15502,anyone,O,O,0
15503,@USER2179,O,O,0
15504,Help,O,O,0
15505,us,O,O,0
15506,win,O,O,0
15507,&,O,O,0
15508,rt,O,O,0
15509,these,O,O,0
15510,2,O,O,0
15511,links,O,O,0
15512,please,O,O,0
15513,?,O,O,0
15514,Thank,O,O,0
15515,you,O,O,0
15516,&,O,O,0
15517,have,O,O,0
15518,an,O,O,0
15519,amazing,O,O,0
15520,day,O,O,0
15521,!,O,O,0
15522,💕,O,O,0
15523,URL798,O,O,0
15524,URL853,O,O,0
15525,They,O,O,0
15526,are,O,O,0
15527,so,O,O,0
15528,cute,O,O,0
15529,.,O,O,0
15530,Congratulations,O,O,0
15531,.,O,O,0
15532,May,O,O,0
15534,continue,O,O,0
15535,to,O,O,0
15536,bless,O,O,0
15537,your,O,O,0
15538,union,O,O,0
15539,.,O,O,0
15540,We,O,O,0
15541,need,O,O,0
15542,more,O,O,0
15543,cuties,O,O,0
15544,oh,O,O,0
15545,URL584,O,O,0
15548,will,O,O,0
15549,never,O,O,0
15550,be,O,O,0
15551,safe,O,O,0
15552,because,O,O,0
15553,of,O,O,0
15554,its,O,O,0
15555,geographical,O,O,0
15556,disadvantage,O,O,0
15557,:,O,O,0
15558,panel,O,O,0
15559,to,O,O,0
15561,URL1614,O,O,0
15562,Bullet,O,O,0
15563,with,O,O,0
15564,butterfly,O,O,0
15565,wings,O,O,0
15566,.,O,O,0
15567,When,O,O,0
15569,is,O,O,0
15570,perfect,O,O,0
15571,😩😍🙌,O,O,0
15572,@USER1548,O,O,0
15573,URL458,O,O,0
15574,@USER1026,O,O,0
15575,PLEASE,O,O,0
15576,EXPLAIN,O,O,0
15577,TO,O,O,0
15578,ME,O,O,0
15579,WHY,O,O,0
15580,YOU,O,O,0
15581,TELLING,O,O,0
15582,ME,O,O,0
15583,TO,O,O,0
15584,SHUT,O,O,0
15585,UP,O,O,0
15586,WILL,O,O,0
15587,ACTUALLY,O,O,0
15588,GET,O,O,0
15589,ME,O,O,0
15590,TO,O,O,0
15591,SHUT,O,O,0
15592,UP,O,O,0
15593,RT,O,O,0
15594,@USER1549,O,O,0
15595,:,O,O,0
15596,"""",O,O,0
15597,wyd,O,O,0
15598,this,O,O,0
15599,weekend,O,O,0
15600,?,O,O,0
15601,"""",O,O,0
15602,URL871,O,O,0
15603,Thankful,O,O,0
15604,for,O,O,0
15605,another,O,O,0
15606,24,O,O,0
15607,@USER1833,O,O,0
15608,Imma,O,O,0
15609,stay,O,O,0
15610,at,O,O,0
15611,your,O,O,0
15612,pad,O,O,0
15613,um,O,O,0
15614,can,O,O,0
15615,one,O,O,0
15616,of,O,O,0
15617,my,O,O,0
15618,friends,O,O,0
15619,pick,O,O,0
15620,me,O,O,0
15621,up,O,O,0
15622,so,O,O,0
15623,we,O,O,0
15624,can,O,O,0
15625,go,O,O,0
15626,riding,O,O,0
15627,around,O,O,0
15628,&,O,O,0
15629,talking,O,O,0
15630,?,O,O,0
15631,@USER881,O,O,0
15632,I,O,O,0
15633,suspect,O,O,0
15634,@USER786,O,O,0
15635,'s,O,O,0
15636,involvement,O,O,0
15637,now,O,O,0
15638,:/,O,O,0
15639,RT,O,O,0
15640,@USER1280,O,O,0
15641,:,O,O,0
15642,This,O,O,0
15643,is,O,O,0
15644,your,O,O,0
15645,chance,O,O,0
15646,to,O,O,0
15647,ask,O,O,0
15648,question,O,O,0
15649,to,O,O,0
15651,using,O,O,0
15652,ASK,O,O,0
15653,TatakLizQuen,O,O,0
15654,DolceAmore,O,O,0
15655,GrandFansDate,O,O,0
15656,#VoteEnriqueFPP,O,O,0
15657,#KCA,O,O,0
15658,URL0,O,O,0
15659,…,O,O,0
15660,RT,O,O,0
15661,@USER1262,O,O,0
15662,:,O,O,0
15663,Your,O,O,0
15664,child,O,O,0
15665,reading,O,O,0
15666,before,O,O,0
15667,kindergarten,O,O,0
15668,!,O,O,0
15669,This,O,O,0
15670,guide,O,O,0
15671,can,O,O,0
15672,make,O,O,0
15673,it,O,O,0
15674,happen,O,O,0
15675,#kindergarten,O,O,0
15676,#ASMSG,O,O,0
15677,URL459,O,O,0
15678,RT,O,O,0
15679,@USER1805,O,O,0
15680,:,O,O,0
15681,Check,O,O,0
15682,out,O,O,0
15683,my,O,O,0
15684,article,O,O,0
15685,about,O,O,0
15688,:,O,O,0
15689,URL1153,O,O,0
15690,@USER1025,O,O,0
15691,URL277,O,O,0
15692,RT,O,O,0
15693,@USER1241,O,O,0
15694,:,O,O,0
15695,When,O,O,0
15697,went,O,O,0
15698,on,O,O,0
15699,the,O,O,0
15700,lift,O,O,0
15701,during,O,O,0
15702,"""",O,O,0
15705,"""",O,O,0
15706,and,O,O,0
15707,confetti,O,O,0
15708,fell,O,O,0
15709,",",O,O,0
15711,'s,O,O,0
15712,jaw,O,O,0
15713,dropped,O,O,0
15714,and,O,O,0
15715,she,O,O,0
15716,took,O,O,0
15717,a,O,O,0
15718,video,O,O,0
15719,of,O,O,0
15720,it,O,O,0
15721,.,O,O,0
15722,URL224,O,O,0
15723,…,O,O,0
15724,Excellent,O,O,0
15725,condition,O,O,0
15726,1,O,O,0
15727,BR,O,O,0
15728,in,O,O,0
15729,an,O,O,0
15730,Elevator,O,O,0
15731,building,O,O,0
15732,(,O,O,0
15734,),O,O,0
15735,$,O,O,0
15736,3825,O,O,0
15737,1,O,O,0
15738,bd,O,O,0
15739,URL478,O,O,0
15740,URL575,O,O,0
15741,#roommate,O,O,0
15742,URL988,O,O,0
15743,Hey,O,O,0
15744,!,O,O,0
15745,Check,O,O,0
15746,URL1640,O,O,0
15747,for,O,O,0
15748,latest,O,O,0
15750,giveaways,O,O,0
15751,",",O,O,0
15752,free,O,O,0
15753,and,O,O,0
15754,no,O,O,0
15755,sign,O,O,0
15756,up,O,O,0
15757,needed,O,O,0
15758,;),O,O,0
15759,RT,O,O,0
15760,@USER25,O,O,0
15761,:,O,O,0
15763,in,O,O,0
15764,red,O,O,0
15765,appreciation,O,O,0
15766,tweet,O,O,0
15767,#VeranoMTV2016,O,O,0
15770,URL585,O,O,0
15771,@USER2400,O,O,0
15772,you,O,O,0
15773,thought,O,O,0
15774,RT,O,O,0
15775,@USER1702,O,O,0
15776,:,O,O,0
15777,hate,O,O,0
15778,is,O,O,0
15779,never,O,O,0
15780,the,O,O,0
15781,answer,O,O,0
15782,.,O,O,0
15783,RT,O,O,0
15784,@USER1320,O,O,0
15785,:,O,O,0
15786,VIDEO,O,O,0
15787,:,O,O,0
15790,violently,O,O,0
15791,disrupt,O,O,0
15795,ceremony,O,O,0
15796,in,O,O,0
15799,URL402,O,O,0
15800,URL1544,O,O,0
15801,…,O,O,0
15802,RT,O,O,0
15803,@USER2545,O,O,0
15804,:,O,O,0
15805,When,O,O,0
15806,you,O,O,0
15807,go,O,O,0
15808,through,O,O,0
15809,deep,O,O,0
15810,waters,O,O,0
15811,",",O,O,0
15812,I,O,O,0
15813,will,O,O,0
15814,be,O,O,0
15815,with,O,O,0
15816,you,O,O,0
15817,.,O,O,0
15820,How,O,O,0
15821,many,O,O,0
15822,of,O,O,0
15823,you,O,O,0
15824,really,O,O,0
15825,knows,O,O,0
15826,that,O,O,0
15827,today,O,O,0
15828,is,O,O,0
15829,my,O,O,0
15830,birthday,O,O,0
15831,😍😍,O,O,0
15832,-,O,O,0
15833,No,O,O,0
15834,I,O,O,0
15835,know,O,O,0
15836,URL1611,O,O,0
15837,#CD,O,O,0
15838,#Music,O,O,0
15839,On,O,O,0
15840,the,O,O,0
15841,6,O,O,0
15842,",",O,O,0
15844,",",O,O,0
15845,New,O,O,0
15846,URL840,O,O,0
15847,#Deal,O,O,0
15848,#Bargain,O,O,0
15849,RT,O,O,0
15850,@USER1261,O,O,0
15851,:,O,O,0
15852,@USER2115,O,O,0
15853,so,O,O,0
15854,was,O,O,0
15855,I,O,O,0
15856,.,O,O,0
15857,Especially,O,O,0
15858,because,O,O,0
15859,he,O,O,0
15860,is,O,O,0
15861,literally,O,O,0
15862,in,O,O,0
15863,the,O,O,0
15864,room,O,O,0
15865,right,O,O,0
15866,next,O,O,0
15867,to,O,O,0
15868,me,O,O,0
15869,and,O,O,0
15870,I,O,O,0
15871,could,O,O,0
15872,hear,O,O,0
15873,him,O,O,0
15874,laughing,O,O,0
15875,whi,O,O,0
15876,…,O,O,0
15877,"""",O,O,0
15878,He,O,O,0
15879,",",O,O,0
15880,once,O,O,0
15881,again,O,O,0
15882,",",O,O,0
15883,ripped,O,O,0
15884,strands,O,O,0
15885,of,O,O,0
15886,his,O,O,0
15887,hair,O,O,0
15888,out,O,O,0
15889,and,O,O,0
15890,ran,O,O,0
15891,to,O,O,0
15892,his,O,O,0
15893,lair,O,O,0
15894,.,O,O,0
15895,Preparing,O,O,0
15896,for,O,O,0
15897,a,O,O,0
15898,wonderful,O,O,0
15899,barrage,O,O,0
15900,.,O,O,0
15901,A,O,O,0
15902,barrage,O,O,0
15903,of,O,O,0
15904,excellence,O,O,0
15905,.,O,O,0
15906,"""",O,O,0
15907,@USER1631,O,O,0
15908,so,O,O,0
15909,sad,O,O,0
15910,I,O,O,0
15911,have,O,O,0
15912,to,O,O,0
15913,miss,O,O,0
15914,it,O,O,0
15915,💔,O,O,0
15916,but,O,O,0
15917,we,O,O,0
15918,will,O,O,0
15919,just,O,O,0
15920,do,O,O,0
15921,a,O,O,0
15922,redo,O,O,0
15923,when,O,O,0
15924,I,O,O,0
15925,get,O,O,0
15926,back,O,O,0
15927,after,O,O,0
15928,all,O,O,0
15929,you,O,O,0
15930,can,O,O,0
15931,never,O,O,0
15932,have,O,O,0
15933,too,O,O,0
15934,many,O,O,0
15935,21st,O,O,0
15936,birthdays,O,O,0
15937,Oh,O,O,0
15938,",",O,O,0
15939,dear,O,O,0
15940,.,O,O,0
15941,It,O,O,0
15942,'s,O,O,0
15943,like,O,O,0
15944,the,O,O,0
15945,dills,O,O,0
15946,who,O,O,0
15947,accuse,O,O,0
15950,of,O,O,0
15951,making,O,O,0
15952,money,O,O,0
15953,out,O,O,0
15954,of,O,O,0
15955,#refugees,O,O,0
15956,",",O,O,0
15957,do,O,O,0
15958,n't,O,O,0
15959,bother,O,O,0
15960,2,O,O,0
15961,read,O,O,0
15962,.,O,O,0
15963,URL1425,O,O,0
15964,2,O,O,0
15965,people,O,O,0
15966,followed,O,O,0
15967,me,O,O,0
15968,//,O,O,0
15969,automatically,O,O,0
15970,checked,O,O,0
15971,by,O,O,0
15972,URL1009,O,O,0
15973,@USER2161,O,O,0
15974,but,O,O,0
15975,she,O,O,0
15976,been,O,O,0
15977,a,O,O,0
15978,little,O,O,0
15979,distant,O,O,0
15980,lately,O,O,0
15981,URL1184,O,O,0
15982,@USER840,O,O,0
15983,😭,O,O,0
15984,I,O,O,0
15985,'ll,O,O,0
15986,be,O,O,0
15987,your,O,O,0
15988,buddy,O,O,0
15989,The,O,O,0
15990,Dildo,O,O,0
15991,Selfie,O,O,0
15992,Stick,O,O,0
15993,Exists,O,O,0
15994,And,O,O,0
15995,We,O,O,0
15996,Do,O,O,0
15997,n't,O,O,0
15998,Know,O,O,0
15999,How,O,O,0
16000,to,O,O,0
16001,Fe,O,O,0
16002,...,O,O,0
16003,URL505,O,O,0
16004,URL846,O,O,0
16005,Be,O,O,0
16006,you,O,O,0
16007,",",O,O,0
16008,and,O,O,0
16009,be,O,O,0
16010,OK,O,O,0
16011,with,O,O,0
16012,it,O,O,0
16013,.,O,O,0
16014,It,O,O,0
16015,'s,O,O,0
16016,the,O,O,0
16017,only,O,O,0
16018,way,O,O,0
16019,you,O,O,0
16020,can,O,O,0
16021,be,O,O,0
16022,truly,O,O,0
16023,happy,O,O,0
16024,.,O,O,0
16025,Be,O,O,0
16026,true,O,O,0
16027,to,O,O,0
16028,yourself,O,O,0
16029,.,O,O,0
16030,URL718,O,O,0
16031,RT,O,O,0
16032,@USER1879,O,O,0
16033,:,O,O,0
16034,Need,O,O,0
16035,extra,O,O,0
16036,cash,O,O,0
16037,for,O,O,0
16038,July,O,O,0
16039,4,O,O,0
16040,weekend,O,O,0
16041,??,O,O,0
16042,Come,O,O,0
16043,an,O,O,0
16044,flip,O,O,0
16045,your,O,O,0
16046,cash,O,O,0
16047,with,O,O,0
16048,me,O,O,0
16049,starting,O,O,0
16050,at,O,O,0
16051,$,O,O,0
16052,150,O,O,0
16053,",",O,O,0
16054,Dm,O,O,0
16055,me,O,O,0
16056,for,O,O,0
16057,more,O,O,0
16058,info,O,O,0
16059,URL224,O,O,0
16060,…,O,O,0
16061,@USER1112,O,O,0
16062,:,O,O,0
16063,PM,O,O,0
16064,@USER351,O,O,0
16065,struggles,O,O,0
16066,to,O,O,0
16067,secure,O,O,0
16070,.,O,O,0
16071,See,O,O,0
16072,his,O,O,0
16073,policy,O,O,0
16074,record,O,O,0
16075,and,O,O,0
16076,latest,O,O,0
16077,activity,O,O,0
16078,here,O,O,0
16079,URL670,O,O,0
16080,o,O,O,0
16081,i,O,O,0
16082,found,O,O,0
16083,one,O,O,0
16084,with,O,O,0
16085,cloud,O,O,0
16086,RT,O,O,0
16087,@USER1464,O,O,0
16088,:,O,O,0
16089,Beautiful,O,O,0
16090,Chandelier,O,O,0
16091,made,O,O,0
16092,of,O,O,0
16094,.,O,O,0
16095,URL615,O,O,0
16096,RT,O,O,0
16097,@USER752,O,O,0
16098,:,O,O,0
16099,you,O,O,0
16100,want,O,O,0
16101,it,O,O,0
16102,to,O,O,0
16103,stop,O,O,0
16104,?,O,O,0
16105,how,O,O,0
16106,about,O,O,0
16107,you,O,O,0
16108,just,O,O,0
16109,now,O,O,0
16110,hear,O,O,0
16111,me,O,O,0
16112,out,O,O,0
16113,for,O,O,0
16114,a,O,O,0
16115,second,O,O,0
16116,how,O,O,0
16117,about,O,O,0
16118,how,O,O,0
16119,about,O,O,0
16120,you,O,O,0
16121,JUST,O,O,0
16122,GIT,O,O,0
16123,FUCKING,O,O,0
16124,GUD,O,O,0
16125,URL221,O,O,0
16126,…,O,O,0
16127,RT,O,O,0
16128,@USER1268,O,O,0
16129,:,O,O,0
16130,Love,O,O,0
16131,this,O,O,0
16132,!,O,O,0
16133,"""",O,O,0
16137,hilltop,O,O,0
16138,villa,O,O,0
16139,-,O,O,0
16140,Villas,O,O,0
16141,for,O,O,0
16142,Rent,O,O,0
16143,in,O,O,0
16145,"""",O,O,0
16146,@USER1579,O,O,0
16147,#Travel,O,O,0
16148,URL903,O,O,0
16149,RT,O,O,0
16150,@USER324,O,O,0
16151,:,O,O,0
16152,Ok,O,O,0
16153,thread,O,O,0
16154,of,O,O,0
16156,',O,O,0
16157,looks,O,O,0
16158,cause,O,O,0
16159,he,O,O,0
16160,lowkey,O,O,0
16161,fashionista,O,O,0
16162,and,O,O,0
16163,ppl,O,O,0
16164,sleeping,O,O,0
16165,:,O,O,0
16166,#ChrisBrown,O,O,0
16167,#ICHOOSEBREEZY,O,O,0
16168,#backtosleep,O,O,0
16169,#Viewer,O,O,0
16170,…,O,O,0
16171,RT,O,O,0
16172,@USER1232,O,O,0
16173,:,O,O,0
16174,Amen,O,O,0
16175,Bishop,O,O,0
16176,Father,O,O,0
16177,God,O,O,0
16178,please,O,O,0
16179,help,O,O,0
16180,da,O,O,0
16182,n,O,O,0
16183,help,O,O,0
16184,us,O,O,0
16185,2,O,O,0
16186,remove,O,O,0
16187,our,O,O,0
16188,pride,O,O,0
16189,n,O,O,0
16190,haughty,O,O,0
16191,spirits,O,O,0
16192,before,O,O,0
16193,da,O,O,0
16194,fall,O,O,0
16195,n,O,O,0
16197,',O,O,0
16198,Name,O,O,0
16199,ht,O,O,0
16200,…,O,O,0
16201,RT,O,O,0
16202,@USER1258,O,O,0
16203,:,O,O,0
16205,might,O,O,0
16206,as,O,O,0
16207,well,O,O,0
16208,quit,O,O,0
16209,URL1340,O,O,0
16210,RT,O,O,0
16211,@USER2565,O,O,0
16212,:,O,O,0
16215,by,O,O,0
16219,on,O,O,0
16221,(,O,O,0
16222,cc,O,O,0
16223,),O,O,0
16224,#Scotland,O,O,0
16225,#photography,O,O,0
16226,#forest,O,O,0
16227,URL270,O,O,0
16228,RT,O,O,0
16229,@USER524,O,O,0
16230,:,O,O,0
16236,is,O,O,0
16237,expected,O,O,0
16238,to,O,O,0
16239,premiere,O,O,0
16240,on,O,O,0
16241,September,O,O,0
16242,22,O,O,0
16243,.,O,O,0
16244,RT,O,O,0
16245,to,O,O,0
16246,save,O,O,0
16247,a,O,O,0
16248,life,O,O,0
16249,.,O,O,0
16250,@USER1107,O,O,0
16251,@USER2064,O,O,0
16252,see,O,O,0
16253,the,O,O,0
16254,unnecessary,O,O,0
16255,fear,O,O,0
16256,by,O,O,0
16257,an,O,O,0
16259,.,O,O,0
16260,So,O,O,0
16261,cruel,O,O,0
16262,.,O,O,0
16263,URL731,O,O,0
16264,@USER1710,O,O,0
16265,Glad,O,O,0
16266,to,O,O,0
16267,see,O,O,0
16268,I,O,O,0
16269,was,O,O,0
16270,n't,O,O,0
16271,the,O,O,0
16272,only,O,O,0
16273,one,O,O,0
16274,to,O,O,0
16275,think,O,O,0
16276,of,O,O,0
16277,that,O,O,0
16278,!,O,O,0
16279,"""",O,O,0
16280,No,O,O,0
16281,networks,O,O,0
16282,!,O,O,0
16283,"""",O,O,0
16284,Really,O,O,0
16285,trying,O,O,0
16286,to,O,O,0
16287,get,O,O,0
16288,rid,O,O,0
16289,of,O,O,0
16290,these,O,O,0
16291,lmk,O,O,0
16292,if,O,O,0
16293,you,O,O,0
16294,interested,O,O,0
16295,!!,O,O,0
16296,URL319,O,O,0
16297,RT,O,O,0
16298,@USER2352,O,O,0
16299,:,O,O,0
16300,@USER1947,O,O,0
16301,WHY,O,O,0
16302,YOU,O,O,0
16303,DO,O,O,0
16304,THAT,O,O,0
16305,TO,O,O,0
16306,ME,O,O,0
16307,?,O,O,0
16308,I,O,O,0
16309,BEEN,O,O,0
16310,WRITING,O,O,0
16311,ONE,O,O,0
16312,HUNDRED,O,O,0
16313,TEN,O,O,0
16314,TWEET,O,O,0
16315,WITH,O,O,0
16316,THE,O,O,0
16317,SAME,O,O,0
16318,QUESTION,O,O,0
16319,AND,O,O,0
16320,YOU,O,O,0
16321,JUST,O,O,0
16322,IGNORE,O,O,0
16323,M,O,O,0
16324,…,O,O,0
16325,The,O,O,0
16326,latest,O,O,0
16331,!,O,O,0
16332,URL970,O,O,0
16333,Thanks,O,O,0
16334,to,O,O,0
16335,@USER365,O,O,0
16336,@USER2218,O,O,0
16337,#brexit,O,O,0
16338,#technology,O,O,0
16339,RT,O,O,0
16340,@USER380,O,O,0
16341,:,O,O,0
16342,"""",O,O,0
16343,The,O,O,0
16344,Largest,O,O,0
16345,Swimming,O,O,0
16346,Pool,O,O,0
16347,in,O,O,0
16348,the,O,O,0
16349,World,O,O,0
16350,Found,O,O,0
16351,at,O,O,0
16352,URL606,O,O,0
16353,URL1043,O,O,0
16354,"""",O,O,0
16355,RT,O,O,0
16356,@USER860,O,O,0
16357,:,O,O,0
16358,Season,O,O,0
16359,6,O,O,0
16360,is,O,O,0
16361,coming,O,O,0
16362,soon,O,O,0
16363,.,O,O,0
16364,#TeenWolf,O,O,0
16365,URL1569,O,O,0
16366,RT,O,O,0
16367,@USER2082,O,O,0
16368,:,O,O,0
16369,I,O,O,0
16370,need,O,O,0
16371,to,O,O,0
16372,see,O,O,0
16373,#FindingDory,O,O,0
16374,RT,O,O,0
16375,@USER2533,O,O,0
16376,:,O,O,0
16378,made,O,O,0
16379,this,O,O,0
16380,a,O,O,0
16381,hit,O,O,0
16382,",",O,O,0
16383,obviously,O,O,0
16384,.,O,O,0
16385,"""",O,O,0
16386,So,O,O,0
16387,live,O,O,0
16388,ya,O,O,0
16389,life,O,O,0
16390,",",O,O,0
16391,ayeeeeee,O,O,0
16392,"""",O,O,0
16393,😛,O,O,0
16394,URL800,O,O,0
16395,RT,O,O,0
16396,@USER260,O,O,0
16397,:,O,O,0
16398,The,O,O,0
16399,Greatest,O,O,0
16400,Boyfriend,O,O,0
16401,Ever,O,O,0
16402,Proposed,O,O,0
16403,At,O,O,0
16404,A,O,O,0
16405,@USER199,O,O,0
16406,Meet,O,O,0
16407,And,O,O,0
16408,Greet,O,O,0
16409,URL971,O,O,0
16410,via,O,O,0
16411,@USER1711,O,O,0
16412,htt,O,O,0
16413,…,O,O,0
16414,RT,O,O,0
16415,@USER1664,O,O,0
16416,:,O,O,0
16417,Got,O,O,0
16418,ta,O,O,0
16419,respect,O,O,0
16422,tweeting,O,O,0
16423,out,O,O,0
16424,how,O,O,0
16425,strong,O,O,0
16426,his,O,O,0
16427,lungs,O,O,0
16428,are,O,O,0
16429,10,O,O,0
16430,minutes,O,O,0
16431,before,O,O,0
16432,he,O,O,0
16433,gets,O,O,0
16434,drafted,O,O,0
16435,URL1101,O,O,0
16436,…,O,O,0
16437,@USER723,O,O,0
16438,act,O,O,0
16439,u,O,O,0
16440,prob,O,O,0
16441,right,O,O,0
16442,bc,O,O,0
16443,my,O,O,0
16444,trip,O,O,0
16445,next,O,O,0
16446,year,O,O,0
16447,is,O,O,0
16448,gon,O,O,0
16449,na,O,O,0
16450,cost,O,O,0
16451,like,O,O,0
16452,10,O,O,0
16453,k,O,O,0
16454,⚡️,O,O,0
16455,“,O,O,0
16458,brought,O,O,0
16459,down,O,O,0
16460,the,O,O,0
16462,house,O,O,0
16463,”,O,O,0
16464,URL864,O,O,0
16465,RT,O,O,0
16466,@USER1692,O,O,0
16467,:,O,O,0
16468,@USER1674,O,O,0
16469,I,O,O,0
16470,was,O,O,0
16471,thinking,O,O,0
16472,the,O,O,0
16473,same,O,O,0
16474,thing,O,O,0
16478,keyboard,O,O,0
16479,.,O,O,0
16480,D00901,O,O,0
16481,.,O,O,0
16482,Never,O,O,0
16483,Used,O,O,0
16484,Still,O,O,0
16485,In,O,O,0
16486,Plastic,O,O,0
16487,-,O,O,0
16488,Bid,O,O,0
16489,Now,O,O,0
16490,!,O,O,0
16491,Only,O,O,0
16492,$,O,O,0
16493,27.01,O,O,0
16494,URL676,O,O,0
16495,URL555,O,O,0
16496,RT,O,O,0
16497,@USER1415,O,O,0
16498,:,O,O,0
16499,I,O,O,0
16500,'d,O,O,0
16501,talk,O,O,0
16502,about,O,O,0
16503,how,O,O,0
16504,ZTD,O,O,0
16505,came,O,O,0
16506,out,O,O,0
16507,or,O,O,0
16508,how,O,O,0
16510,'s,O,O,0
16511,one,O,O,0
16512,can,O,O,0
16513,be,O,O,0
16514,folded,O,O,0
16515,up,O,O,0
16516,.,O,O,0
16517,[,O,O,0
16518,Sat,O,O,0
16519,July,O,O,0
16520,2,O,O,0
16521,3:45,O,O,0
16522,pm,O,O,0
16523,-,O,O,0
16524,4:45,O,O,0
16525,pm,O,O,0
16526,],O,O,0
16527,[,O,O,0
16528,Place,O,O,0
16529,:,O,O,0
16530,408,O,O,0
16531,AB,O,O,0
16532,],O,O,0
16533,I,O,O,0
16534,hope,O,O,0
16535,…,O,O,0
16536,Book,O,O,0
16537,release,O,O,0
16538,news,O,O,0
16539,",",O,O,0
16540,and,O,O,0
16541,enter,O,O,0
16542,to,O,O,0
16543,win,O,O,0
16544,a,O,O,0
16545,$,O,O,0
16546,25,O,O,0
16548,gift,O,O,0
16549,card,O,O,0
16550,!,O,O,0
16551,URL442,O,O,0
16552,#ya,O,O,0
16553,#scifi,O,O,0
16554,#mystery,O,O,0
16559,return,O,O,0
16560,:,O,O,0
16561,',O,O,0
16562,Much,O,O,0
16563,more,O,O,0
16564,than,O,O,0
16565,a,O,O,0
16566,show,O,O,0
16567,',O,O,0
16568,URL732,O,O,0
16569,URL480,O,O,0
16572,",",O,O,0
16574,talks,O,O,0
16575,break,O,O,0
16576,down,O,O,0
16577,URL667,O,O,0
16578,#Jesus,O,O,0
16579,is,O,O,0
16580,not,O,O,0
16581,a,O,O,0
16582,part,O,O,0
16583,time,O,O,0
16585,.,O,O,0
16586,Amen,O,O,0
16587,Today,O,O,0
16588,is,O,O,0
16589,the,O,O,0
16590,last,O,O,0
16591,day,O,O,0
16592,I,O,O,0
16593,ask,O,O,0
16594,my,O,O,0
16595,boyfriend,O,O,0
16596,to,O,O,0
16597,do,O,O,0
16598,any,O,O,0
16599,prep,O,O,0
16600,work,O,O,0
16601,for,O,O,0
16602,dinner,O,O,0
16603,.,O,O,0
16604,Boy,O,O,0
16605,do,O,O,0
16606,n't,O,O,0
16607,know,O,O,0
16608,how,O,O,0
16609,to,O,O,0
16610,season,O,O,0
16611,anything,O,O,0
16612,RT,O,O,0
16613,@USER707,O,O,0
16614,:,O,O,0
16615,Take,O,O,0
16616,some,O,O,0
16617,time,O,O,0
16618,today,O,O,0
16619,and,O,O,0
16620,thank,O,O,0
16622,for,O,O,0
16623,sending,O,O,0
16624,his,O,O,0
16627,so,O,O,0
16628,that,O,O,0
16629,our,O,O,0
16630,sins,O,O,0
16631,could,O,O,0
16632,be,O,O,0
16633,forgiven,O,O,0
16634,and,O,O,0
16635,we,O,O,0
16636,can,O,O,0
16637,be,O,O,0
16638,free,O,O,0
16639,.,O,O,0
16640,#goodfr,O,O,0
16641,…,O,O,0
16642,RT,O,O,0
16643,@USER1786,O,O,0
16644,:,O,O,0
16645,Arheologist,O,O,0
16646,prof.,O,O,0
16649,shows,O,O,0
16650,newly,O,O,0
16651,discovered,O,O,0
16652,mystical,O,O,0
16653,...,O,O,0
16654,#velingrad,O,O,0
16655,URL1635,O,O,0
16656,RT,O,O,0
16657,@USER1596,O,O,0
16658,:,O,O,0
16659,SLIM,O,O,0
16660,THICK,O,O,0
16661,W,O,O,0
16662,YO,O,O,0
16663,CUTE,O,O,0
16664,AH,O,O,0
16665,@USER1528,O,O,0
16666,URL579,O,O,0
16667,RT,O,O,0
16668,@USER186,O,O,0
16669,:,O,O,0
16670,These,O,O,0
16671,Failed,O,O,0
